CodFuncionario;Genero;Faixa Etária;Tipo de Trabalho;Unidades;Centro de Custo;Data de Contratação;Situação;Tipo Pagamento;Motivo Demissão; Salário 
16314;Masculino;44;Tempo Parcial;Macaé - RJ;Manutenção;03/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.645,24 
7992;Masculino;19;Tempo Integral;Petrópolis - RJ;TI;03/07/2019;Ativo;Horista;Pedido de Demissão; R$ 9.567,55 
12312;Feminino;63;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;03/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 6.975,59 
23070;Feminino;58;Contrato;Macaé - RJ;Jurídico;03/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.913,58 
23786;Feminino;29;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;03/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.457,93 
13614;Feminino;68;Tempo Parcial;Macaé - RJ;Vendas e Marketing;05/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.629,21 
25670;Feminino;66;Tempo Parcial;Petrópolis - RJ;Gerente Executivo;05/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.019,50 
19532;Masculino;49;Tempo Parcial;Angra dos Reis - RJ;TI;05/07/2019;Inativo;Horista;Sem Justa Causa; R$ 6.722,77 
29110;Feminino;21;Tempo Parcial;Niterói - RJ;TI;08/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.260,07 
21878;Masculino;20;Tempo Integral;Três Rios - RJ;TI;08/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.040,81 
1532;Masculino;34;Tempo Integral;Nova Iguaçu - RJ;Gerente Executivo;08/07/2019;Inativo;Horista;Sem Justa Causa; R$ 5.868,52 
2518;Feminino;42;Tempo Parcial;Arraial do Cabo - RJ;Financeiro;08/07/2019;Ativo;Horista;Sem Justa Causa; R$ 5.526,94 
5312;Feminino;48;Contrato;Macaé - RJ;Financeiro;08/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.114,70 
14828;Feminino;42;Tempo Integral;Macaé - RJ;Gerente Executivo;08/07/2019;Ativo;Horista;Pedido de Demissão; R$ 3.049,98 
20046;Masculino;67;Contrato;Petrópolis - RJ;TI;08/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.909,40 
13438;Masculino;20;Tempo Integral;Arraial do Cabo - RJ;Financeiro;08/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 6.253,04 
3414;Feminino;45;Tempo Integral;Macaé - RJ;RH;08/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.610,94 
7774;Masculino;25;Contrato;Macaé - RJ;Gerente Executivo;08/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.026,41 
27288;Masculino;54;Tempo Integral;Nova Iguaçu - RJ;Gerente Executivo;09/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.538,94 
30912;Masculino;29;Tempo Parcial;Resende - RJ;Operacional;09/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.019,32 
32194;Feminino;70;Tempo Integral;Arraial do Cabo - RJ;Operacional;09/07/2019;Ativo;Horista;Sem Justa Causa; R$ 9.022,68 
25522;Feminino;36;Contrato;Resende - RJ;Pesquisa;09/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.769,22 
10280;Feminino;61;Contrato;Três Rios - RJ;RH;09/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.508,45 
2120;Feminino;65;Tempo Integral;Macaé - RJ;Manutenção;09/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.226,06 
13940;Masculino;62;Tempo Integral;Arraial do Cabo - RJ;Financeiro;09/07/2019;Ativo;Horista;Pedido de Demissão; R$ 8.766,42 
32540;Feminino;34;Tempo Parcial;Macaé - RJ;Vendas e Marketing;09/07/2019;Ativo;Horista;Sem Justa Causa; R$ 5.388,54 
5966;Masculino;33;Tempo Parcial;Macaé - RJ;TI;09/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.985,13 
102;Masculino;37;Tempo Parcial;Arraial do Cabo - RJ;Pesquisa;09/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.100,46 
18074;Feminino;69;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;09/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.327,86 
3836;Feminino;39;Tempo Integral;Macaé - RJ;Jurídico;09/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.943,53 
11178;Masculino;68;Tempo Integral;Três Rios - RJ;Jurídico;09/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.259,88 
874;Masculino;24;Tempo Integral;Macaé - RJ;Vendas e Marketing;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.134,24 
18534;Feminino;45;Tempo Parcial;Petrópolis - RJ;Pesquisa;10/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.455,52 
31482;Masculino;40;Contrato;Macaé - RJ;TI;10/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.747,99 
10842;Feminino;35;Tempo Integral;Niterói - RJ;TI;10/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.935,44 
8930;Masculino;24;Tempo Integral;Arraial do Cabo - RJ;Gerente Executivo;10/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.028,30 
12142;Masculino;52;Tempo Integral;Macaé - RJ;Operacional;10/07/2019;Ativo;Horista;Pedido de Demissão; R$ 2.988,69 
7510;Feminino;60;Tempo Integral;Petrópolis - RJ;Manutenção;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.713,43 
8042;Feminino;62;Tempo Integral;Três Rios - RJ;Vendas e Marketing;10/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.948,87 
14382;Feminino;60;Tempo Integral;Macaé - RJ;Vendas e Marketing;10/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 3.554,88 
32372;Feminino;26;Contrato;Resende - RJ;Gerente Executivo;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.121,83 
7988;Masculino;22;Tempo Integral;Macaé - RJ;Jurídico;10/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.399,24 
9154;Feminino;22;Tempo Integral;Nova Iguaçu - RJ;Financeiro;10/07/2019;Ativo;Horista;Pedido de Demissão; R$ 5.944,23 
696;Feminino;33;Contrato;Petrópolis - RJ;Gerente Executivo;10/07/2019;Ativo;Horista;Sem Justa Causa; R$ 7.321,25 
29300;Feminino;54;Tempo Integral;Três Rios - RJ;Manutenção;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.210,78 
16792;Masculino;34;Tempo Integral;Macaé - RJ;Pesquisa;10/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.226,27 
9966;Masculino;31;Tempo Parcial;Macaé - RJ;Gerente Executivo;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.388,05 
23550;Masculino;30;Tempo Integral;Niterói - RJ;RH;10/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.084,98 
10604;Feminino;55;Tempo Parcial;Niterói - RJ;Operacional;10/07/2019;Ativo;Horista;Pedido de Demissão; R$ 7.877,27 
28498;Feminino;70;Tempo Integral;Angra dos Reis - RJ;Manutenção;11/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.643,58 
28236;Feminino;21;Contrato;Nova Iguaçu - RJ;Manutenção;11/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.154,74 
6122;Feminino;64;Tempo Parcial;Macaé - RJ;Pesquisa;11/07/2019;Ativo;Horista;Sem Justa Causa; R$ 4.126,69 
4448;Masculino;66;Tempo Integral;Macaé - RJ;Financeiro;11/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.785,86 
16414;Masculino;67;Tempo Integral;Três Rios - RJ;Jurídico;11/07/2019;Inativo;Horista;Sem Justa Causa; R$ 9.939,82 
20598;Masculino;34;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;11/07/2019;Inativo;Horista;Pedido de Demissão; R$ 3.076,10 
32490;Feminino;23;Tempo Integral;Macaé - RJ;Pesquisa;11/07/2019;Inativo;Horista;Sem Justa Causa; R$ 4.650,24 
1878;Masculino;55;Tempo Integral;Nova Iguaçu - RJ;Jurídico;11/07/2019;Inativo;Horista;Sem Justa Causa; R$ 3.937,82 
1302;Feminino;53;Tempo Integral;Macaé - RJ;Operacional;11/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.217,82 
22222;Feminino;30;Tempo Integral;Três Rios - RJ;RH;15/07/2019;Ativo;Horista;Sem Justa Causa; R$ 8.141,87 
26040;Masculino;48;Tempo Integral;Macaé - RJ;Pesquisa;15/07/2019;Inativo;Horista;Sem Justa Causa; R$ 3.520,23 
29186;Masculino;65;Tempo Parcial;Nova Iguaçu - RJ;Pesquisa;15/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.409,23 
22232;Masculino;20;Tempo Integral;Resende - RJ;Gerente Executivo;15/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.532,43 
30274;Feminino;20;Contrato;Niterói - RJ;Financeiro;15/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.973,45 
24510;Feminino;18;Tempo Parcial;Angra dos Reis - RJ;TI;15/07/2019;Inativo;Horista;Sem Justa Causa; R$ 9.211,51 
13038;Feminino;67;Tempo Integral;Macaé - RJ;Operacional;15/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 3.603,85 
2666;Masculino;30;Contrato;Macaé - RJ;Vendas e Marketing;15/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.793,33 
4940;Masculino;59;Tempo Integral;Macaé - RJ;RH;16/07/2019;Inativo;Horista;Sem Justa Causa; R$ 8.006,54 
26784;Feminino;64;Contrato;Petrópolis - RJ;Operacional;16/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.922,34 
32628;Feminino;63;Tempo Integral;Niterói - RJ;Jurídico;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.042,61 
25364;Masculino;54;Tempo Integral;Macaé - RJ;Gerente Executivo;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.085,01 
19742;Feminino;56;Tempo Parcial;Arraial do Cabo - RJ;Gerente Executivo;16/07/2019;Inativo;Horista;Sem Justa Causa; R$ 3.491,67 
30504;Feminino;59;Tempo Parcial;Macaé - RJ;Operacional;16/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.310,31 
21462;Masculino;43;Tempo Integral;Macaé - RJ;Gerente Executivo;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.427,32 
7442;Feminino;28;Tempo Integral;Arraial do Cabo - RJ;RH;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.656,81 
2714;Masculino;55;Tempo Integral;Nova Iguaçu - RJ;Pesquisa;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.489,85 
14284;Feminino;68;Tempo Parcial;Macaé - RJ;Operacional;16/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.724,66 
9536;Masculino;19;Tempo Parcial;Macaé - RJ;Vendas e Marketing;17/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.108,05 
18530;Feminino;31;Tempo Integral;Macaé - RJ;Vendas e Marketing;17/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.526,69 
4272;Feminino;42;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;17/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.483,23 
7266;Masculino;53;Tempo Integral;Macaé - RJ;Operacional;17/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.164,80 
486;Masculino;56;Contrato;Resende - RJ;Pesquisa;17/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.821,68 
11688;Feminino;44;Tempo Integral;Angra dos Reis - RJ;Financeiro;17/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.918,44 
7130;Masculino;29;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;17/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.679,77 
16284;Masculino;22;Tempo Integral;Macaé - RJ;Vendas e Marketing;17/07/2019;Inativo;Horista;Sem Justa Causa; R$ 3.291,43 
12762;Masculino;28;Tempo Integral;Três Rios - RJ;Manutenção;17/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 5.236,73 
1356;Feminino;70;Contrato;Três Rios - RJ;Financeiro;17/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.899,53 
21892;Feminino;61;Tempo Parcial;Macaé - RJ;TI;17/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.770,47 
13870;Masculino;34;Contrato;Resende - RJ;Jurídico;17/07/2019;Ativo;Horista;Pedido de Demissão; R$ 5.144,25 
5324;Feminino;54;Tempo Integral;Macaé - RJ;Financeiro;17/07/2019;Ativo;Horista;Sem Justa Causa; R$ 5.313,11 
13560;Masculino;43;Tempo Integral;Macaé - RJ;RH;17/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.366,16 
26790;Feminino;30;Tempo Parcial;Angra dos Reis - RJ;Vendas e Marketing;17/07/2019;Inativo;Horista;Sem Justa Causa; R$ 9.163,99 
14206;Feminino;58;Tempo Integral;Resende - RJ;Financeiro;17/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.081,30 
3232;Masculino;39;Tempo Integral;Três Rios - RJ;Jurídico;18/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.484,76 
3166;Masculino;45;Tempo Integral;Niterói - RJ;Manutenção;18/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.254,44 
21224;Feminino;26;Tempo Integral;Petrópolis - RJ;Financeiro;18/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.232,40 
5730;Feminino;57;Contrato;Macaé - RJ;RH;18/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.011,81 
19402;Masculino;24;Tempo Integral;Macaé - RJ;TI;18/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 5.115,84 
27546;Feminino;65;Tempo Integral;Macaé - RJ;Manutenção;18/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.443,78 
7770;Feminino;64;Tempo Integral;Macaé - RJ;TI;18/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 8.885,80 
6086;Feminino;44;Tempo Integral;Macaé - RJ;TI;18/07/2019;Ativo;Horista;Sem Justa Causa; R$ 5.420,34 
2670;Feminino;35;Tempo Parcial;Três Rios - RJ;RH;18/07/2019;Inativo;Horista;Sem Justa Causa; R$ 5.754,14 
30464;Masculino;51;Tempo Parcial;Macaé - RJ;Vendas e Marketing;19/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.908,30 
19020;Feminino;29;Tempo Parcial;Três Rios - RJ;Gerente Executivo;19/07/2019;Ativo;Horista;Sem Justa Causa; R$ 6.117,32 
13158;Masculino;67;Tempo Integral;Nova Iguaçu - RJ;TI;19/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 7.425,28 
10016;Feminino;46;Contrato;Macaé - RJ;Vendas e Marketing;19/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.824,61 
27918;Masculino;47;Tempo Parcial;Petrópolis - RJ;Vendas e Marketing;19/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.308,38 
16564;Feminino;34;Tempo Integral;Macaé - RJ;Gerente Executivo;19/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.909,07 
7858;Feminino;29;Contrato;Resende - RJ;Operacional;21/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.135,10 
3736;Masculino;61;Tempo Parcial;Macaé - RJ;Jurídico;22/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.965,75 
30450;Masculino;21;Tempo Integral;Angra dos Reis - RJ;Pesquisa;22/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.573,12 
4142;Masculino;31;Contrato;Macaé - RJ;Gerente Executivo;22/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.137,72 
5776;Masculino;64;Tempo Integral;Macaé - RJ;Gerente Executivo;22/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.884,69 
11882;Masculino;32;Tempo Integral;Arraial do Cabo - RJ;TI;22/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.738,31 
16528;Masculino;69;Tempo Integral;Nova Iguaçu - RJ;Operacional;22/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.308,26 
22442;Feminino;61;Tempo Parcial;Petrópolis - RJ;RH;22/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.302,86 
10216;Masculino;27;Tempo Integral;Niterói - RJ;Operacional;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.290,67 
25844;Feminino;49;Contrato;Angra dos Reis - RJ;Manutenção;23/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.973,24 
10638;Masculino;27;Tempo Parcial;Macaé - RJ;TI;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.696,25 
24764;Feminino;27;Tempo Integral;Arraial do Cabo - RJ;Pesquisa;23/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.043,65 
17760;Masculino;59;Tempo Integral;Petrópolis - RJ;Manutenção;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.020,75 
8402;Masculino;27;Tempo Integral;Petrópolis - RJ;RH;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.254,32 
30632;Masculino;38;Tempo Parcial;Niterói - RJ;Pesquisa;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.151,99 
11590;Masculino;48;Tempo Integral;Angra dos Reis - RJ;RH;23/07/2019;Ativo;Horista;Pedido de Demissão; R$ 5.735,92 
12654;Masculino;67;Tempo Integral;Petrópolis - RJ;Manutenção;23/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 6.123,77 
15110;Feminino;64;Tempo Integral;Resende - RJ;Gerente Executivo;23/07/2019;Inativo;Horista;Pedido de Demissão; R$ 2.538,45 
21850;Feminino;70;Tempo Integral;Niterói - RJ;Jurídico;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.483,72 
25994;Masculino;62;Tempo Integral;Resende - RJ;Vendas e Marketing;23/07/2019;Ativo;Horista;Sem Justa Causa; R$ 7.283,69 
1274;Masculino;57;Tempo Integral;Três Rios - RJ;Financeiro;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.933,33 
14666;Feminino;31;Tempo Integral;Três Rios - RJ;Manutenção;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.842,62 
11490;Masculino;21;Tempo Integral;Angra dos Reis - RJ;Jurídico;23/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.353,92 
15980;Masculino;24;Tempo Integral;Três Rios - RJ;Financeiro;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.506,96 
14682;Feminino;35;Tempo Parcial;Macaé - RJ;Vendas e Marketing;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.628,98 
13964;Feminino;63;Contrato;Macaé - RJ;Pesquisa;23/07/2019;Ativo;Horista;Pedido de Demissão; R$ 5.896,06 
26406;Masculino;50;Tempo Integral;Macaé - RJ;Vendas e Marketing;23/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.576,11 
5442;Feminino;56;Contrato;Macaé - RJ;TI;23/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.817,42 
908;Feminino;44;Tempo Integral;Macaé - RJ;Jurídico;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.388,00 
11950;Masculino;65;Tempo Integral;Niterói - RJ;Vendas e Marketing;23/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.693,65 
5658;Masculino;69;Tempo Integral;Niterói - RJ;Jurídico;23/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.834,82 
14528;Masculino;23;Tempo Parcial;Macaé - RJ;RH;23/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 9.985,64 
14312;Masculino;31;Tempo Parcial;Petrópolis - RJ;RH;23/07/2019;Ativo;Horista;Pedido de Demissão; R$ 5.449,09 
24464;Feminino;66;Tempo Parcial;Macaé - RJ;Operacional;24/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.603,16 
3280;Masculino;70;Tempo Parcial;Três Rios - RJ;Operacional;24/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.270,77 
12322;Masculino;23;Tempo Integral;Nova Iguaçu - RJ;Pesquisa;24/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.822,00 
12818;Feminino;20;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;24/07/2019;Inativo;Horista;Sem Justa Causa; R$ 7.361,42 
11610;Feminino;34;Contrato;Angra dos Reis - RJ;Gerente Executivo;24/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.519,80 
14398;Feminino;66;Tempo Integral;Nova Iguaçu - RJ;Operacional;24/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 3.308,67 
18206;Masculino;19;Tempo Integral;Macaé - RJ;Pesquisa;24/07/2019;Inativo;Horista;Pedido de Demissão; R$ 2.615,97 
32646;Feminino;30;Tempo Integral;Niterói - RJ;Manutenção;24/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.209,70 
16976;Feminino;61;Tempo Integral;Macaé - RJ;TI;24/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.559,72 
11612;Masculino;34;Contrato;Macaé - RJ;Operacional;24/07/2019;Inativo;Horista;Pedido de Demissão; R$ 7.784,01 
7038;Feminino;54;Tempo Parcial;Niterói - RJ;Jurídico;24/07/2019;Inativo;Horista;Sem Justa Causa; R$ 3.672,63 
28832;Masculino;31;Tempo Integral;Macaé - RJ;Gerente Executivo;25/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.613,88 
10148;Masculino;67;Tempo Parcial;Petrópolis - RJ;Financeiro;25/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.790,92 
14154;Feminino;35;Tempo Parcial;Macaé - RJ;RH;25/07/2019;Ativo;Horista;Pedido de Demissão; R$ 6.093,58 
8610;Feminino;67;Tempo Integral;Petrópolis - RJ;Manutenção;25/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 6.635,19 
8624;Masculino;60;Tempo Integral;Macaé - RJ;Pesquisa;25/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 2.622,06 
16598;Feminino;31;Tempo Integral;Petrópolis - RJ;Jurídico;25/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.526,90 
25588;Feminino;51;Contrato;Petrópolis - RJ;TI;25/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.878,97 
2020;Feminino;34;Tempo Integral;Macaé - RJ;TI;25/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.779,62 
31244;Masculino;39;Tempo Integral;Macaé - RJ;Pesquisa;25/07/2019;Ativo;Horista;Sem Justa Causa; R$ 2.764,93 
10542;Masculino;62;Tempo Integral;Três Rios - RJ;Pesquisa;25/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.382,48 
21534;Masculino;28;Tempo Integral;Macaé - RJ;Manutenção;25/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.928,29 
5760;Feminino;32;Tempo Integral;Petrópolis - RJ;Jurídico;25/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.719,83 
13878;Masculino;43;Tempo Integral;Macaé - RJ;Gerente Executivo;25/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 3.038,73 
30760;Masculino;42;Contrato;Macaé - RJ;Vendas e Marketing;26/07/2019;Ativo;Horista;Sem Justa Causa; R$ 4.177,05 
54;Masculino;39;Tempo Parcial;Petrópolis - RJ;Operacional;26/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.370,84 
7814;Feminino;23;Tempo Parcial;Macaé - RJ;Jurídico;26/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.662,30 
1642;Feminino;65;Tempo Integral;Macaé - RJ;Vendas e Marketing;26/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.093,41 
21464;Masculino;28;Tempo Parcial;Angra dos Reis - RJ;Gerente Executivo;26/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.534,80 
14516;Masculino;29;Tempo Integral;Macaé - RJ;Vendas e Marketing;26/07/2019;Inativo;Horista;Pedido de Demissão; R$ 9.581,34 
11214;Masculino;31;Tempo Integral;Angra dos Reis - RJ;RH;26/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.140,88 
15294;Feminino;55;Tempo Integral;Nova Iguaçu - RJ;Financeiro;29/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.205,66 
8944;Feminino;37;Tempo Integral;Petrópolis - RJ;Pesquisa;29/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 7.459,97 
408;Masculino;19;Tempo Integral;Arraial do Cabo - RJ;TI;29/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.526,15 
32626;Feminino;47;Tempo Integral;Macaé - RJ;Jurídico;29/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.556,46 
20512;Masculino;50;Tempo Integral;Angra dos Reis - RJ;Manutenção;29/07/2019;Ativo;Horista;Sem Justa Causa; R$ 7.128,68 
9800;Feminino;51;Tempo Integral;Macaé - RJ;Vendas e Marketing;29/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.358,85 
21046;Masculino;54;Tempo Integral;Niterói - RJ;Operacional;30/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.820,36 
30950;Masculino;56;Tempo Integral;Nova Iguaçu - RJ;RH;30/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.840,83 
5130;Feminino;66;Tempo Integral;Arraial do Cabo - RJ;Jurídico;30/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.830,90 
2144;Masculino;63;Tempo Integral;Niterói - RJ;Manutenção;30/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.543,03 
6750;Masculino;25;Tempo Integral;Macaé - RJ;Vendas e Marketing;30/07/2019;Ativo;Horista;Sem Justa Causa; R$ 7.094,64 
9478;Feminino;36;Tempo Integral;Três Rios - RJ;Vendas e Marketing;30/07/2019;Ativo;Horista;Sem Justa Causa; R$ 2.642,39 
13598;Masculino;26;Contrato;Três Rios - RJ;Operacional;30/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.242,85 
29722;Masculino;67;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;30/07/2019;Ativo;Horista;Sem Justa Causa; R$ 3.934,05 
14556;Masculino;24;Tempo Integral;Petrópolis - RJ;Jurídico;30/07/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.369,42 
19320;Masculino;21;Tempo Parcial;Niterói - RJ;Vendas e Marketing;30/07/2019;Inativo;Mensalista;Pedido de Demissão; R$ 7.878,45 
15850;Feminino;54;Tempo Integral;Nova Iguaçu - RJ;Pesquisa;30/07/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.302,29 
3376;Masculino;28;Tempo Integral;Macaé - RJ;TI;30/07/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.145,52 
